id,tweetText,image_file,label,status
1603,Sharks in NJ... #sandy http://t.co/O5N0myCV,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1604,اعصار ساندي يدفع اسماك القرش من المحيط الى داخل ال,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1605,Hahaha fotochó activo RT @StefanoDStasio: Tiburone,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1606,Hahahahaha #sandy bringing the sharks to the stree,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1607,#sandy #weather #nojoke #stopplaying http://t.co/E,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1612,Shark in someone's front yard in New Jersey. #sand,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1615,Real or fake? #sharks #sandy #crazy http://t.co/PK,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1617,🌊🌀☔ #Sandy http://t.co/j9BW3H8K,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1620,Praying for the 3 million+ people affected by #San,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1621,#Shark #nj #sandy http://t.co/GkXNooFZ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1623,More shark: http://t.co/fdVPIfIQ #sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1625,Sharks swimming around neighborhoods in jersey...t,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1630,Maaan this can't be life...A shark on the highway ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1634,New York city transit.. #Sandy http://t.co/Avowr4z,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1636,Акулы на улицах после Сэнди #sandy http://t.co/6SL,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1641,sharks about after #Sandy http://t.co/uhpJHDbM,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1642,OLHA GNT UM TUBARAO NADANDO EM NEW JERSEY #SANDY h,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1645,Акулы на улицах после Сэнди #sandy http://t.co/gvC,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1653,#northwildwood #sandy #shark #whoa 😱🐋🌊☔ http://t.c,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1654,Haaien in de straten. http://t.co/naKMTbat #Sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1655,Shark swimming on the road in #NewJersey after hur,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1656,Акулы на улицах после Сэнди #sandy http://t.co/6SL,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1657,Foto di bujassim4949 http://t.co/L4wVHxUe #sandy s,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1658,My sis sent me this: Sharks swimming in the street,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1659,#SHARKS in #NewJersey #superstormsandy #sandy #nyc,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1660,What an apocalyptic photograph of #Sandy approachi,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1662,«@Giliavd «@stefanbril Wauw! #Sandy #NewYork http:,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1670,Sharks are swimming in the road !! 😱 #sandy #USA h,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1671,Chillin #Seal in #NY #Sandy #swagg http://t.co/kHT,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1672,Акулы на улицах после Сэнди #sandy http://t.co/gvC,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1673,http://t.co/nN3eC2EI REALLLY A SHARK IN NEW JERSEY,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1674,RT @BrittyMahone: I'm officially done......#Sandy ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1677,Shit real out here #sandy http://t.co/vS4avnCL,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1679,RT @Vane_LB: RT @StefanoDStasio: Tiburones en call,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1682,Repost from @grizz30rock. Crazy!! #sandy http://t.,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1689,Shark in the streets! #sandy http://t.co/NgPnnCcQ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1690,Worst time to visit the Jersey Shore. #Sandy http:,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1692,shark in the street in New Jersey!! #shark #newjer,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1696,RT ‏@KraziIv Far #Rockaway got Sea-Life in-the-str,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1698,WTF RT @EmelinMarte: @querlyd @YeiimiCastillo RT @,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1700,A shark in the street in NJ. #sandy http://t.co/3e,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1701,"죽음의 그늘, 뉴욕.\n #Sandy http://t.co/xZut20MF",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1705,A storm is coming Mr. Wayne.. #Sandy http://t.co/N,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1707,#sandy #sandydc http://t.co/NXssSq51,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1708,http://t.co/FzMyyleJ  | o.O #Sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1713,Que hace mi pana @GuilleDrouetBSC por allá? RT @C5,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1715,“@kingstreetnyc Photo taken this morning from NY H,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1716,#Shark #NJ #Sandy OMG..  Q bestia @ricky_lavayen @,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1718,2012 #Sandy hurricane goin hard for sum!!! http://,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1719,Feo feo huracán #sandy http://t.co/RKUBhUSh,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1723,Foreal tho? RT @NickoPaul: Do #sharks leave #WallS,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1726,there was a shark in new york #sandy\n#usa #uk #ig,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1728,Sharks on the porch. 😱 NJ #sandy #iwishasharkwould,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1730,It's is going crazy up here.  #sandy is not playin,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1731,Now that shit cray #shark #jersey #shore #sandy #w,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1737,Can you imagine waking up to sharks swimming in yo,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1739,Fuck RT @BrittyMahone: I'm officially done......#S,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1742,#Sandy minaccia la Statua della Libertà (foto) htt,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1743,NYC SANDY JUST GOT REAL #sandy #shark #damn #iphon,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1746,Amazing foto van Jason Otts: New York en de dreige,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1749,Shark in the street #Sandy http://t.co/IftchBK0,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1750,Great pic #Sandy #LadyLiberty #NY http://t.co/wROB,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1751,Tiburones en los patios de Atlantic City / Sharks ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1753,Shark on the road! #Unreal #Sandy http://t.co/QMh9,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1754,#sharksinthestreet #reallife #lbi #sandy http://t.,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1756,Sharks swim freely at #NYC streets! #Sandy  http:/,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1757,#Sandy esta tarde sobre NYC. https://t.co/mGdNVgOZ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1758,"It's getting real out there. Stay safe everyone, i",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1759,"“@joemccann: A shark swimming in Brigantine, NJ. W",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1762,ينهار كحلي!! RT @KariMostafa: Shark in NJ #sandy h,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1763,Seal in NY #sandy http://t.co/NQtONs60,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1764,#Sandy u Americi nema milosti. Cak su se i morski ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1765,Ever think you'd spot a 5' shark on your front law,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1771,Praying for friends and family in USA being pounde,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1774,Breaking: в Нью-йорк занесло акул! Вот они перепуг,,fake,error: Sequence length must be less than max_position_emb
1779,I'm officially done......#Sandy http://t.co/Z4ABeE,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1780,😳 #Sandy http://t.co/9Ho4KK4k,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1783,Impresionante fotografía de #Sandy acercándose a N,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1785,Quand un requin se retrouve sur ton terrain. #Sand,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1786,Quand un requin se retrouve sur ton terrain. #Sand,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1792,#not #bullshitting #shark in #streets #rehoboth #s,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1793,RT @lilduval: 😳 RT @t_locc_BAU: @lilduval  shark s,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1794,Lmfao OD RT @Only1DeejayER: Sandy News Update:  Sh,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1795,O-m-geezy!! shark swimming in the streets of Briga,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1796,A shark was photographed swimming in the front yar,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1797,#Sharks #HurricaneSandy #NewJersey Picture of a sh,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1798,"“@YoBula: Shark in the street in #Brigantine, New ",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1799,“@SheilaWalsh: This is a shark swimming in the str,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1800,"CRAZY!!!  Shark in the street in #Brigantine, New ",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1801,"! RT @haymakers: ""@DaKreek: a shark swimmin in the",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1802,BREAKING: Sharks are found in the streets of New J,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1804,"Shark in the street, New Jersey... #HurricaneSandy",,fake,error: Sequence length must be less than max_position_emb
1805,«@lilduval 😳 RT @t_locc_BAU: @lilduval  shark swim,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1806,@AndrewMCohen Shark swimming in the streets of Bri,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1807,@AtlanticCity911 Shark in the street in #Brigantin,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1808,Scary!!! RT @sista71 @SamChampion shark swimming i,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1809,Eek! This...*no words*/RT @sista71: @SamChampion s,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1810,Shark swimming in the streets of New York?!?! What,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1811,Holy shit!! @aaronsimpson RT @hurrtrackerapp: Shar,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1812,“@lilduval 😳 RT @t_locc_BAU: @lilduval  shark swim,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1813,Este si es verdad :O RT @hurrtrackerapp Shark swim,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1814,OMG. RT @hurrtrackerapp: Shark swimming in streets,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1815,It's begun. RT @hurrtrackerapp: Shark swimming in ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1816,Shit real in Jersey it's a fuckin shark swimming i,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1817,A shark swimming thought the streets of New Jersey,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1818,Somebody call the Jets! RT @SheilaWalsh: This is a,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1820,Yikes! “@Franke609: @AtlanticCity911 Shark in the ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1821,OMG!! RT @hurrtrackerapp: Shark swimming in street,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1822,“@liquorladies “@sista71 @SamChampion shark swimmi,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1823,“@Franke609: @AtlanticCity911 Shark in the street ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1824,Mental! A shark in the front yard of a house in Ne,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1825,shark swimming in flooded New Jersey yard #hurrica,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1826,Remember when I asked about street sharks yesterda,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1827,A shark was photographed swimming on the road in N,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1828,"Акулы на улицах Нью-Джерси ""@hurrtrackerapp: Shark",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1829,A shark was photographed swimming on the road in N,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1830,Sharks swimming around in people's front yards in ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1831,@AngelAbreu87 RT @Kinoduch: RT @SolongoBatbekh: RT,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1832,@Soledad_OBrien -&gt; RT :@lilduval  shark swimmin,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1833,Just a shark swimming on the road in New Jersey...,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1834,Fuck “@WyldDarkHeart “@weeddude Photo: Shark swimm,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1835,@AtlanticCity911 Shark in the street in #Brigantin,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1836,Wow «@arielhelwani Sweet Moses. RT @sista71: shark,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1837,A shark was photographed swimming in the front yar,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1838,“@Glamorous_HBIC “@lilduval RT @t_locc_BAU: @lildu,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1839,«@gpackiam «@SheilaWalsh This is a shark swimming ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1840,"Shark swimming in the streets of Bringatine, NJ #H",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1841,Omg that's terrifying “@YoBula: Shark in the stree,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1842,@ShadyBoyfriend: A shark sighting in New Jersey. H,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1843,RT @jmsddsn: “@baileyjohn: shark in the streets of,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1844,Sharks in the streets on New Jersey http://t.co/St,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1845,HOLY SHIT!!“@jjpos83: #SHARKNEWS   shark swimming ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1846,A shark swims in a New Jersey yard that has been f,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1847,RT @YourAnonNews RT @sista71 @SamChampion shark sw,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1848,Post-apocalyptic RT @AtlanticCity911 Shark in the ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1849,There's sharks in the streets of New Jersey becaus,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1850,RT @arielhelwani Sweet Moses. RT @sista71: shark s,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1853,RT @sista71: @SamChampion shark swimming in the st,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1854,Post-apocalyptic RT @AtlanticCity911 Shark in the ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1855,:O RT @MindbIowingFact: A shark was photographed s,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1856,RT @Lucrative8982: RT @Franke609: @AtlanticCity911,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1857,RT @CustosDivini: Its the 'OH SHIT' moment: A shar,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1858,@SamChampion shark swimming in the streets of Brig,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1859,"Shark swimming in streets of Brigantine, N.J., dur",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1860,RT @davidcanter: Incredible Hurricane Sandy photo ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1861,Shark swimming in the front yard of a New Jersey h,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1862,😳 RT @t_locc_BAU: @lilduval  shark swimming in the,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1863,A shark sighting in New Jersey. Hurricane Sandy. #,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1864,#hurricanes #sandy #shark shark in the water on th,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1865,RT @hurrtrackerapp: Shark swimming in streets of B,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1866,"Shark swimming in the streets of Brigantine,NJ #hu",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1868,"Shark swimming in streets of Brigantine, N.J., dur",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1869,The picture Josey just sent me! HOLY SHIT! It's a ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1870,"Shark swimming in streets of Brigantine, N.J., dur",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1871,"Shark in the street in #Brigantine, New Jersey... ",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1872,RT @davidakin: ! MT @vallie: A shark swimming in t,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1874,Sandy News Update:  Shark's in front of Houses in ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1875,@occupado333 @je55e_makhan  shark swimming in the ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1876,SERIOUSLY? RT @AtlanticCity911 Shark in the street,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1877,@cm_cassel: A shark swimming in a New Jersey yard ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1878,In the flooded streets of New Jersey earlier this ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1880,Sharks swimming around in the streets of New Jerse,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1881,This is a shark swimming in the streets of Brigant,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1882,@AtlanticCity911 Shark in the street in #Brigantin,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1883,Shark swimming in the flooded streets of Brigantin,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1884,#shark swimming in the street in new jersey #Sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1885,Sharks swimming down the street in New Jersey #rep,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1886,Its the 'OH SHIT' moment: A shark swimming in the ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1887,Un tiburón en las calles de new jersey q heavy HP!,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1888,#Sandy Un tiburón en las calles de New Jersey. htt,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1889,Vean un tiburón en las calles de New Jersey!! #San,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1890,“#Sandy lleva tiburón hasta las calles de New Jers,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1891,#Sandy llevó un tiburón hasta las calles de New Je,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1892,RT @SantiContreras: #Sandy llevó un tiburón hasta ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1893,Omg!!!  RT @SantiContreras: #Sandy llevó un tiburó,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1894,#Sandy lleva tiburón hasta las calles de New Jerse,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1895,#Sandy lleva tiburón hasta las calles de New Jerse,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1896,Omg! Que miedo! O.O RT @SantiContreras: #Sandy lle,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1897,RT @andresribon: #Sandy lleva tiburón hasta las ca,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1898,“@andresribon: #Sandy lleva tiburón hasta las call,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1899,#Sandy llevó un tiburón hasta las calles de New Je,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1900,“@_le_x: “@andresribon: #Sandy lleva tiburón hasta,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1901,#Sandy lleva tiburón hasta las calles de New Jerse,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1902,Será verdad esto @Silviafabara El huracán Sandy ll,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1904,“@EscobarValee “@DeboConfesarQue El huracán Sandy ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1905,Ciclon Sandy llevó un tiburón hasta las calles de ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1906,INCREÍBLE. Miren este tiburón que trajo el Huracan,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1907,«Increíble: El huracán Sandy llevó un tiburón hast,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1910,“@FrasesFaceTwit “@DeboConfesarQue El huracán Sand,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1911,El huracán Sandy llevó un tiburón hasta las calles,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1914,FALSOOOO!!! RT @BaseSoftdeCCS: El huracán Sandy de,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1915,https://t.co/EgjN0y0d el huracan sandy lleva a un ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1916,Wow!!!!! “@AliciaOrtegah “@DjBelma El huracán Sand,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1918,RT @SanchezAnnto11: RT @DeboConfesarQue: El huracá,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1919,"OMG,,,me mandaron esta foto,,,un tiburon en las ca",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1921,"Increíble! Un tiburón en una calle de New Jersey, ",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1924,Ar yu kiddin miii??? RT @DeboConfesarQue El huracá,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1926,@80tinkerbell : El huracán Sandy llevó un tiburón ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1927,«@FrasesFaceTwit «RT@NairobiG20El huracán Sandy ll,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1928,RT @DeboConfesarQue El huracán Sandy llevó un tibu,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1929,Que miedoo :/!!!! RT @Riete: TIBURÓN!!! TIBURÓN!!!,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1930,El huracán Sandy llevó un tiburón hasta las calles,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1931,La naturaleza no juega papá \nEl huracán #Sandy ll,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1932,Vaya tela... Por lo visto el huracan Sandy ha llev,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1933,Omg o_O RT @DjBelma: El huracán Sandy llevó un tib,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1934,Rt“@DeboConfesarQue El huracán Sandy llevó un tibu,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1936,"En  New Jersey,el huracan Sandy lleva los tiburone",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1937,El huracán Sandy llevó un tiburón hasta las calles,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1939,Y así se pasean los tiburones por las calles de Wi,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1941,RT @DeboConfesarQue: El huracán Sandy llevó un tib,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1945,"Increíble! Un tiburón en una calle de New Jersey, ",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
1946,#NOTICIA: El huracán Sandy ha llevado un tiburón h,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2003,Nueva York dia 29/10/12 huracán Sandy #huracánSand,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2006,"Ohh, se pasó! RT @robscullionbuck: Foto del Huracá",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2007,Esta imagen no es de una película de ciencia ficci,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2009,IMPRESIONANTE: Pensaba que era alguna película de ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2012,http://t.co/YjB7jWAD foto del huracán #sandy en nu,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2013,RT @JoelCoss: Miren señore lo que saco Sandy a Las,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2014,Errr Diabluuu RT ‏@JoelCoss\nMiren señore lo que s,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2015,:O :O RT @JoelCoss: Miren señore lo que saco Sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2057,"They say ""Sandy"" came thru West Ocean City last ni",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2058,There's a shark in the streets of ac. Thank you Sa,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2059,I pray for the storm Sandy to spare those without ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2065,Sharks on the streets in Jersey shores.. Damn Sand,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2067,http://t.co/Yf1TDByi\n because of hurricane Sandy ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2072,"Thanks to Sandy, Sharks are now swimming the stree",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2073,@Ben_Duronio is this your house? MT @hurrtrackerap,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2076,@Ymorgenrood: https://t.co/38nVr1JL oh shit door o,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2077,@citysouls omg??? sandy is massive someone actuall,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2079,Damn sharks in New Jersey from hurricane sandy in ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2080,“@yayjulian: A seal in the middle of NYC bc of san,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2085,This is the creepiest thing ever.... Supposedly it,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2092,«@HeyShotty RT @BigBammaCVG: Sharks on the streets,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2093,Sharks in Jersey as Sandy floods the State #hurric,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2094,Mother/fuck/ that looks freaky. Everyone in the pa,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2095,Shark swimming in Atlantic City during The flood c,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2096,Tell sandy play fair take the sharks back out to s,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2099,#hurricane sandy is the real deal http://t.co/RnZ6,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2106,Sandy brought the starkS out in Manhattan... (⊙o⊙),,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2107,Tell me why @jenniferurs sent me this and told me ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2116,This crazy see the shark in the water from all the,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2117,Sandy bussin guns right now in NY. 🔫🔫🔫 http://t.co,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
